GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,at,csho,ni,opeps,revt,costat,mkvalt,prcc_f
014172,20121231,2012,INDL,C,D,STD,FULTON FINANCIAL CORP,USD,16528.1530,199.2250,159.8450,0.7900,857.9050,A,1914.5523,9.6100
014172,20131231,2013,INDL,C,D,STD,FULTON FINANCIAL CORP,USD,16934.6340,192.6520,161.8400,0.8500,797.3530,A,2520.8514,13.0850
014172,20141231,2014,INDL,C,D,STD,FULTON FINANCIAL CORP,USD,17124.7670,178.9240,157.8940,0.8500,763.4570,A,2211.5006,12.3600
014172,20151231,2015,INDL,C,D,STD,FULTON FINANCIAL CORP,USD,17914.7180,174.1760,149.5020,0.8700,765.6280,A,2266.0298,13.0100
014172,20161231,2016,INDL,C,D,STD,FULTON FINANCIAL CORP,USD,18944.2470,174.0400,161.6250,0.9400,793.2780,A,3271.9520,18.8000
014172,20171231,2017,INDL,C,D,STD,FULTON FINANCIAL CORP,USD,20036.9050,175.1700,171.7530,1.0700,871.7400,A,3135.5430,17.9000
014172,20181231,2018,INDL,C,D,STD,FULTON FINANCIAL CORP,USD,20682.1520,170.1840,208.3930,1.1900,954.0390,A,2634.4483,15.4800
014182,20101231,2010,INDL,C,D,STD,AMCOL INTERNATIONAL CORP,USD,799.0930,31.2470,30.3470,1.5900,852.5380,I,968.6570,31.0000
014182,20111231,2011,INDL,C,D,STD,AMCOL INTERNATIONAL CORP,USD,849.1420,31.7290,58.5210,1.8300,943.7960,I,851.9237,26.8500
014182,20121231,2012,INDL,C,D,STD,AMCOL INTERNATIONAL CORP,USD,910.6000,32.1840,65.1000,2.0300,985.6000,I,987.4051,30.6800
014182,20131231,2013,INDL,C,D,STD,AMCOL INTERNATIONAL CORP,USD,878.7000,32.4690,30.2000,1.2100,1012.7000,I,1103.2966,33.9800
014192,20101231,2010,INDL,C,D,STD,GAINSCO INC,USD,239.4180,4.7800,8.7130,1.8200,175.4930,A,43.0200,9.0000
014219,20101231,2010,INDL,C,D,STD,BANCORPSOUTH BANK,USD,13615.0100,83.4820,22.9420,0.2800,846.9060,A,1331.5379,15.9500
014219,20111231,2011,INDL,C,D,STD,BANCORPSOUTH BANK,USD,12995.8510,83.4840,37.5690,0.5300,808.6980,A,919.9937,11.0200
014219,20121231,2012,INDL,C,D,STD,BANCORPSOUTH BANK,USD,13397.1980,94.5500,84.2950,0.9000,766.5730,A,1374.7570,14.5400
014219,20131231,2013,INDL,C,D,STD,BANCORPSOUTH BANK,USD,13029.7330,95.2320,94.1150,1.1400,724.5730,A,2420.7974,25.4200
014219,20141231,2014,INDL,C,D,STD,BANCORPSOUTH BANK,USD,13326.3690,96.2550,116.7500,1.2500,719.4030,A,2166.7001,22.5100
014219,20151231,2015,INDL,C,D,STD,BANCORPSOUTH BANK,USD,13798.6620,94.1630,127.4910,1.3300,742.3460,A,2258.9704,23.9900
014219,20161231,2016,INDL,C,D,STD,BANCORPSOUTH BANK,USD,14724.3880,93.6970,132.7280,1.4800,762.2090,A,2909.2919,31.0500
014219,20171231,2017,INDL,C,D,STD,BANCORPSOUTH BANK,USD,15298.5180,90.3120,153.0330,1.6800,781.0240,A,2840.3124,31.4500
014219,20181231,2018,INDL,C,D,STD,BANCORPSOUTH BANK,USD,18001.5400,99.7970,221.3170,2.2100,932.5300,A,2608.6936,26.1400
014225,20101231,2010,INDL,C,D,STD,FASTENAL CO,USD,1468.2830,147.4310,265.3560,1.8000,2269.4710,A,8832.5912,59.9100
014225,20111231,2011,INDL,C,D,STD,FASTENAL CO,USD,1684.9480,295.2590,357.9290,1.2100,2766.8590,A,12876.2450,43.6100
014225,20121231,2012,INDL,C,D,STD,FASTENAL CO,USD,1815.8320,296.5640,420.5360,1.4200,3133.5770,A,13834.7106,46.6500
014225,20131231,2013,INDL,C,D,STD,FASTENAL CO,USD,2075.7840,296.7540,448.6360,1.5100,3326.1060,A,14098.7825,47.5100
014225,20141231,2014,INDL,C,D,STD,FASTENAL CO,USD,2359.1020,295.8680,494.1500,1.6700,3733.5070,A,14071.4821,47.5600
014225,20151231,2015,INDL,C,D,STD,FASTENAL CO,USD,2532.4620,289.5820,516.3610,1.7700,3869.1870,A,11820.7372,40.8200
014225,20161231,2016,INDL,C,D,STD,FASTENAL CO,USD,2668.8840,289.1620,499.4780,1.7300,3962.0360,A,13584.8308,46.9800
014225,20171231,2017,INDL,C,D,STD,FASTENAL CO,USD,2910.5000,287.5920,578.6000,1.9200,4390.5000,A,15728.4065,54.6900
014225,20181231,2018,INDL,C,D,STD,FASTENAL CO,USD,3321.5000,285.9020,751.9000,2.6000,4965.1000,A,14949.8156,52.2900
014253,20101231,2010,INDL,C,D,STD,WESTAMERICA BANCORPORATION,USD,4931.5240,29.0900,94.5770,3.2400,282.4310,A,1613.6223,55.4700
014253,20111231,2011,INDL,C,D,STD,WESTAMERICA BANCORPORATION,USD,5042.1610,28.1500,87.8880,3.1200,268.0760,A,1235.7850,43.9000
014253,20121231,2012,INDL,C,D,STD,WESTAMERICA BANCORPORATION,USD,4952.1930,27.2130,81.1270,2.9300,240.3860,A,1159.0017,42.5900
014253,20131231,2013,INDL,C,D,STD,WESTAMERICA BANCORPORATION,USD,4847.0550,26.5100,67.1770,2.5000,211.4070,A,1496.7546,56.4600
014253,20141231,2014,INDL,C,D,STD,WESTAMERICA BANCORPORATION,USD,5035.7240,25.7450,60.6460,2.3200,191.9960,A,1262.0199,49.0200
014253,20151231,2015,INDL,C,D,STD,WESTAMERICA BANCORPORATION,USD,5168.8750,25.5280,58.7530,2.3000,184.3960,A,1193.4340,46.7500
014253,20161231,2016,INDL,C,D,STD,WESTAMERICA BANCORPORATION,USD,5366.0830,25.9070,58.8530,2.3000,180.6250,A,1630.3275,62.9300
014253,20171231,2017,INDL,C,D,STD,WESTAMERICA BANCORPORATION,USD,5513.0460,26.4250,50.0250,2.5200,190.4640,A,1573.6088,59.5500
014253,20181231,2018,INDL,C,D,STD,WESTAMERICA BANCORPORATION,USD,5568.5260,26.7300,71.5640,2.7600,199.2870,A,1488.3264,55.6800
014269,20101231,2010,INDL,C,D,STD,HERBALIFE NUTRITION LTD,USD,1232.2200,58.9000,290.5330,4.9900,2734.2260,A,4026.9930,68.3700
014269,20111231,2011,INDL,C,D,STD,HERBALIFE NUTRITION LTD,USD,1446.2090,115.8000,412.5780,3.5200,3454.5370,A,5983.3860,51.6700
014269,20121231,2012,INDL,C,D,STD,HERBALIFE NUTRITION LTD,USD,1724.1430,106.9000,463.9620,4.1300,4072.3300,A,3521.2860,32.9400
014269,20131231,2013,INDL,C,D,STD,HERBALIFE NUTRITION LTD,USD,2473.7010,101.1000,527.5250,5.4700,4825.3080,A,7956.5700,78.7000
014269,20141231,2014,INDL,C,D,STD,HERBALIFE NUTRITION LTD,USD,2374.9000,92.2000,308.7000,5.6800,4958.6000,A,3475.9400,37.7000
014269,20151231,2015,INDL,C,D,STD,HERBALIFE NUTRITION LTD,USD,2477.9000,92.7000,339.1000,4.7400,4469.0000,A,4970.5740,53.6200
014269,20161231,2016,INDL,C,D,STD,HERBALIFE NUTRITION LTD,USD,2565.4000,93.1000,260.0000,4.8000,4488.4000,A,4481.8340,48.1400
014269,20171231,2017,INDL,C,D,STD,HERBALIFE NUTRITION LTD,USD,2895.1000,82.3000,213.9000,4.9400,4427.7000,A,5573.3560,67.7200
014269,20181231,2018,INDL,C,D,STD,HERBALIFE NUTRITION LTD,USD,2789.8000,142.8000,296.6000,2.7700,4891.8000,A,8418.0600,58.9500
014275,20101231,2010,INDL,C,D,STD,FIRST REPUBLIC BANK,USD,22377.6330,128.8580,271.2090,2.1800,1151.5430,A,3752.3450,29.1200
014275,20111231,2011,INDL,C,D,STD,FIRST REPUBLIC BANK,USD,27791.8010,129.3720,352.0880,2.7300,1300.8870,A,3960.0769,30.6100
014275,20121231,2012,INDL,C,D,STD,FIRST REPUBLIC BANK,USD,34387.6770,131.2730,402.4720,2.8500,1455.9400,A,4303.1289,32.7800
014275,20131231,2013,INDL,C,D,STD,FIRST REPUBLIC BANK,USD,42112.7630,132.7680,462.0700,3.2100,1600.3680,A,6950.4048,52.3500
014275,20141231,2014,INDL,C,D,STD,FIRST REPUBLIC BANK,USD,48353.3300,138.2690,487.0060,3.1600,1801.3640,A,7206.5803,52.1200
014275,20151231,2015,INDL,C,D,STD,FIRST REPUBLIC BANK,USD,58981.2850,146.1100,522.1450,3.2700,1989.1450,A,9652.0266,66.0600
014275,20161231,2016,INDL,C,D,STD,FIRST REPUBLIC BANK,USD,73277.7720,154.2920,673.4280,4.0700,2375.6850,A,14216.4649,92.1400
014275,20171231,2017,INDL,C,D,STD,FIRST REPUBLIC BANK,USD,87780.5070,161.6960,757.6600,4.6900,2912.0790,A,14009.3414,86.6400
014275,20181231,2018,INDL,C,D,STD,FIRST REPUBLIC BANK,USD,99205.2040,164.9020,853.8280,4.8900,3575.0510,A,14329.9838,86.9000
014282,20101231,2010,INDL,C,D,STD,AMPHENOL CORP,USD,4015.8570,175.5510,496.4050,2.8600,3554.1010,A,9265.5818,52.7800
014282,20111231,2011,INDL,C,D,STD,AMPHENOL CORP,USD,4445.2250,163.1220,524.1910,3.1100,3939.7860,A,7404.1076,45.3900
014282,20121231,2012,INDL,C,D,STD,AMPHENOL CORP,USD,5215.4630,159.8580,555.3170,3.4500,4292.0650,A,10342.8126,64.7000
014282,20131231,2013,INDL,C,D,STD,AMPHENOL CORP,USD,6168.0280,158.2060,635.6720,4.0000,4614.6690,A,14108.8111,89.1800
014282,20141231,2014,INDL,C,D,STD,AMPHENOL CORP,USD,7027.0000,309.8850,709.1000,2.3000,5345.5000,A,16674.9119,53.8100
014282,20151231,2015,INDL,C,D,STD,AMPHENOL CORP,USD,7458.4000,308.0000,763.5000,2.4900,5568.7000,A,16086.8400,52.2300
014282,20161231,2016,INDL,C,D,STD,AMPHENOL CORP,USD,8498.7000,308.3000,822.9000,2.7800,6286.4000,A,20717.7600,67.2000
014282,20171231,2017,INDL,C,D,STD,AMPHENOL CORP,USD,10003.9000,305.7000,650.5000,3.4400,7011.3000,A,26840.4600,87.8000
014282,20181231,2018,INDL,C,D,STD,AMPHENOL CORP,USD,10044.9000,298.5000,1205.0000,3.9800,8202.0000,A,24184.4700,81.0200
014304,20101231,2010,INDL,C,D,STD,AKORN INC,USD,111.1160,93.9750,21.8240,0.2400,86.4090,A,570.4283,6.0700
014304,20111231,2011,INDL,C,D,STD,AKORN INC,USD,307.1450,94.9360,43.0130,0.4500,136.9200,A,1055.6883,11.1200
014304,20121231,2012,INDL,C,D,STD,AKORN INC,USD,369.5650,95.8440,35.3780,0.4300,256.1580,A,1280.4758,13.3600
014304,20131231,2013,INDL,C,D,STD,AKORN INC,USD,431.8050,96.5690,52.3620,0.5300,317.7110,A,2377.5288,24.6200
014304,20141231,2014,INDL,C,D,STD,AKORN INC,USD,1906.9010,111.7350,35.3450,0.6200,593.0780,A,4044.8070,36.2000
014304,20151231,2015,INDL,C,D,STD,AKORN INC,USD,2112.7100,119.4270,150.7980,1.5000,985.0760,A,4455.8214,37.3100
014304,20161231,2016,INDL,C,D,STD,AKORN INC,USD,1973.7200,124.3900,184.2430,1.7100,1116.8430,A,2715.4337,21.8300
014304,20171231,2017,INDL,C,D,STD,AKORN INC,USD,1909.5110,125.0910,-24.5500,-0.1100,841.0450,A,4031.6829,32.2300
014304,20181231,2018,INDL,C,D,STD,AKORN INC,USD,1495.2570,125.4920,-401.9090,-1.7100,694.0180,A,425.4179,3.3900
014309,20101231,2010,INDL,C,D,STD,INTER PARFUMS INC,USD,438.1050,30.4460,26.5930,0.8800,460.4110,A,573.9071,18.8500
014309,20111231,2011,INDL,C,D,STD,INTER PARFUMS INC,USD,516.0340,30.5420,32.3030,1.0800,615.2200,A,475.2335,15.5600
014309,20121231,2012,INDL,C,D,STD,INTER PARFUMS INC,USD,759.9200,30.6810,131.1360,1.2800,654.1170,A,597.0523,19.4600
014309,20131231,2013,INDL,C,D,STD,INTER PARFUMS INC,USD,664.0580,30.8630,39.2110,1.2700,563.5790,A,1105.2040,35.8100
014309,20141231,2014,INDL,C,D,STD,INTER PARFUMS INC,USD,604.5060,30.9770,29.4360,0.9500,499.2610,A,850.3187,27.4500
014309,20151231,2015,INDL,C,D,STD,INTER PARFUMS INC,USD,687.6590,31.0380,30.4370,0.9800,468.5400,A,739.3252,23.8200
014309,20161231,2016,INDL,C,D,STD,INTER PARFUMS INC,USD,682.4090,31.1380,33.3310,1.1400,521.0720,A,1019.7695,32.7500
014309,20171231,2017,INDL,C,D,STD,INTER PARFUMS INC,USD,777.7720,31.2420,41.5940,1.3300,591.2510,A,1357.4649,43.4500
014309,20181231,2018,INDL,C,D,STD,INTER PARFUMS INC,USD,799.1670,31.3820,53.7930,1.7200,675.5740,A,2057.7177,65.5700
014311,20101231,2010,INDL,C,D,STD,POLARIS INDUSTRIES INC,USD,1061.6470,34.2340,147.1380,4.5000,1991.1390,A,2670.9367,78.0200
014311,20111231,2011,INDL,C,D,STD,POLARIS INDUSTRIES INC,USD,1228.0240,68.4300,227.5750,3.3100,2656.9490,A,3830.7114,55.9800
014311,20121231,2012,INDL,C,D,STD,POLARIS INDUSTRIES INC,USD,1486.4920,68.6470,312.3100,4.5400,3209.7820,A,5776.6451,84.1500
014311,20131231,2013,INDL,C,D,STD,POLARIS INDUSTRIES INC,USD,1685.4880,65.6230,377.2920,5.7000,3777.0680,A,9557.3337,145.6400
014311,20141231,2014,INDL,C,D,STD,POLARIS INDUSTRIES INC,USD,2074.9350,66.3070,454.0290,6.8600,4479.6480,A,10028.2707,151.2400
014311,20151231,2015,INDL,C,D,STD,POLARIS INDUSTRIES INC,USD,2387.4620,65.3090,455.3610,6.9000,4719.2900,A,5613.3086,85.9500
014311,20161231,2016,INDL,C,D,STD,POLARIS INDUSTRIES INC,USD,3099.5970,63.1090,212.9480,3.1000,4516.6290,A,5199.5505,82.3900
014311,20171231,2017,INDL,C,D,STD,POLARIS INDUSTRIES INC,USD,3089.5930,63.0750,172.4920,4.9400,5427.6680,A,7820.6693,123.9900
014311,20181231,2018,INDL,C,D,STD,POLARIS INDUSTRIES INC,USD,4124.9150,60.8900,335.2570,6.3200,6082.5400,A,4669.0452,76.6800
014313,20161231,2016,INDL,C,D,STD,NORBORD INC,USD,1799.0000,85.8000,183.0000,2.0500,1766.0000,A,2166.4500,25.2500
014313,20171231,2017,INDL,C,D,STD,NORBORD INC,USD,2103.0000,86.4000,436.0000,4.7800,2177.0000,A,2921.1840,33.8100
014313,20181231,2018,INDL,C,D,STD,NORBORD INC,USD,1942.0000,81.7000,371.0000,4.9700,2424.0000,A,2172.4030,26.5900
014316,20101231,2010,INDL,C,D,STD,TALISMAN ENERGY INC,CAD,24193.0000,1019.2910,648.0000,0.4800,6802.0000,I,22546.7169,22.1200
014316,20111231,2011,INDL,C,D,STD,TALISMAN ENERGY INC,USD,24226.0000,1021.4220,776.0000,0.7600,8194.0000,I,13023.1305,12.7500
014316,20121231,2012,INDL,C,D,STD,TALISMAN ENERGY INC,USD,21858.0000,1025.4500,132.0000,-0.0900,7229.0000,I,11618.3485,11.3300
014316,20131231,2013,INDL,C,D,STD,TALISMAN ENERGY INC,USD,19161.0000,1031.3570,-1175.0000,-0.9200,4652.0000,I,12015.3091,11.6500
014316,20141231,2014,INDL,C,D,STD,TALISMAN ENERGY INC,USD,17330.0000,1031.5260,-911.0000,-0.4700,4653.0000,I,8076.8486,7.8300
014320,20121231,2012,INDL,C,D,STD,INTERCEPT PHARMA INC,USD,112.1790,16.5270,-43.6430,-2.7600,2.4460,A,565.8845,34.2400
014320,20131231,2013,INDL,C,D,STD,INTERCEPT PHARMA INC,USD,150.3190,19.3900,-67.7920,-3.7600,1.6220,A,1323.9492,68.2800
014320,20141231,2014,INDL,C,D,STD,INTERCEPT PHARMA INC,USD,254.1490,21.4150,-283.2260,-13.6300,1.7420,A,3340.7400,156.0000
014320,20151231,2015,INDL,C,D,STD,INTERCEPT PHARMA INC,USD,655.7580,24.3910,-226.4290,-9.5600,2.7820,A,3642.7959,149.3500
014320,20161231,2016,INDL,C,D,STD,INTERCEPT PHARMA INC,USD,739.2530,24.8200,-412.8300,-14.9100,24.9510,A,2696.6930,108.6500
014320,20171231,2017,INDL,C,D,STD,INTERCEPT PHARMA INC,USD,484.3470,25.1730,-360.3670,-14.1800,130.9560,A,1470.6067,58.4200
014353,20100831,2010,INDL,C,D,STD,SHAW COMMUNICATIONS INC-CL B,CAD,10153.9650,433.1420,532.7320,1.2400,3850.7650,A,9501.6411,21.8700
014353,20110831,2011,INDL,C,D,STD,SHAW COMMUNICATIONS INC-CL B,CAD,12525.8770,437.7360,453.7010,1.5700,4860.0770,A,9803.4848,22.4000
014353,20120831,2012,INDL,C,D,STD,SHAW COMMUNICATIONS INC-CL B,CAD,12722.0000,443.7090,728.0000,1.6100,5113.0000,A,9044.0362,20.1600
014353,20130831,2013,INDL,C,D,STD,SHAW COMMUNICATIONS INC-CL B,CAD,12732.0000,452.8270,746.0000,1.6700,5263.0000,A,11539.3657,25.3800
014353,20140831,2014,INDL,C,D,STD,SHAW COMMUNICATIONS INC-CL B,CAD,13250.0000,462.0260,857.0000,1.8900,5310.0000,A,12780.6683,27.3900
014353,20150831,2015,INDL,C,D,STD,SHAW COMMUNICATIONS INC-CL B,CAD,14564.0000,473.8920,856.0000,1.6400,5566.0000,A,12689.0800,26.4300
014353,20160831,2016,INDL,C,D,STD,SHAW COMMUNICATIONS INC-CL B,CAD,15239.0000,486.2480,1220.0000,1.1000,4951.0000,A,12901.5844,26.2300
014353,20170831,2017,INDL,C,D,STD,SHAW COMMUNICATIONS INC-CL B,CAD,14373.0000,496.7710,851.0000,1.3200,4920.0000,A,13876.8089,27.8600
014353,20180831,2018,INDL,C,D,STD,SHAW COMMUNICATIONS INC-CL B,CAD,14424.0000,506.6140,60.0000,1.1600,5269.0000,A,13377.3511,26.3200
014359,20101231,2010,INDL,C,D,STD,PIONEER NATURAL RESOURCES CO,USD,9679.1020,115.3080,605.2080,3.2300,1803.2570,A,10011.0406,86.8200
014359,20111231,2011,INDL,C,D,STD,PIONEER NATURAL RESOURCES CO,USD,11524.1610,121.8560,826.7930,3.4700,2294.0630,A,10903.6749,89.4800
014359,20121231,2012,INDL,C,D,STD,PIONEER NATURAL RESOURCES CO,USD,13069.0300,123.3560,191.4160,1.1100,2811.6600,A,13148.5160,106.5900
014359,20131231,2013,INDL,C,D,STD,PIONEER NATURAL RESOURCES CO,USD,12292.7880,142.6280,-838.4140,-2.8600,3489.5180,A,26253.5360,184.0700
014359,20141231,2014,INDL,C,D,STD,PIONEER NATURAL RESOURCES CO,USD,14926.0000,149.0000,930.0000,7.1700,4325.0000,A,22178.6500,148.8500
014359,20151231,2015,INDL,C,D,STD,PIONEER NATURAL RESOURCES CO,USD,15154.0000,149.3800,-273.0000,-5.0300,3142.0000,A,18729.2644,125.3800
014359,20161231,2016,INDL,C,D,STD,PIONEER NATURAL RESOURCES CO,USD,16459.0000,169.7240,-556.0000,-3.2700,3951.0000,A,30562.2007,180.0700
014359,20171231,2017,INDL,C,D,STD,PIONEER NATURAL RESOURCES CO,USD,17003.0000,170.1890,833.0000,1.2100,5294.0000,A,29417.1687,172.8500
014359,20181231,2018,INDL,C,D,STD,PIONEER NATURAL RESOURCES CO,USD,17903.0000,169.4990,978.0000,7.7600,9379.0000,A,22292.5085,131.5200
014368,20101231,2010,INDL,C,D,STD,KENT FINANCIAL SERVICES INC,USD,10.5620,2.7590,-0.5030,-0.1800,0.0370,I,3.8764,1.4050
014370,20101231,2010,INDL,C,D,STD,MANPOWERGROUP,USD,6729.7000,81.7600,-263.6000,1.6000,18866.5000,A,5131.2576,62.7600
014370,20111231,2011,INDL,C,D,STD,MANPOWERGROUP,USD,6899.7000,79.9040,251.6000,3.3100,22006.0000,A,2856.5680,35.7500
014370,20121231,2012,INDL,C,D,STD,MANPOWERGROUP,USD,7012.6000,76.6470,197.6000,2.9900,20678.0000,A,3252.8987,42.4400
014370,20131231,2013,INDL,C,D,STD,MANPOWERGROUP,USD,7288.3000,79.3560,288.0000,4.5300,20250.5000,A,6813.5062,85.8600
014370,20141231,2014,INDL,C,D,STD,MANPOWERGROUP,USD,7182.5000,78.1150,427.6000,5.5500,20762.8000,A,5325.0996,68.1700
014370,20151231,2015,INDL,C,D,STD,MANPOWERGROUP,USD,7517.5000,73.0380,419.2000,5.6400,19329.9000,A,6156.3730,84.2900
014370,20161231,2016,INDL,C,D,STD,MANPOWERGROUP,USD,7574.2000,66.9690,443.7000,6.1600,19654.1000,A,5951.5350,88.8700
014370,20171231,2017,INDL,C,D,STD,MANPOWERGROUP,USD,8883.6000,66.0770,545.4000,7.4400,21034.3000,A,8332.9705,126.1100
014370,20181231,2018,INDL,C,D,STD,MANPOWERGROUP,USD,8519.8000,60.7520,556.7000,9.1100,21991.2000,A,3936.7296,64.8000
014386,20101231,2010,INDL,C,D,STD,GSI COMMERCE INC,USD,1107.1620,66.9840,-36.5020,-0.1500,1357.9940,I,1556.0383,23.2300
014390,20161231,2016,INDL,C,D,STD,FORTIS INC,CAD,47904.0000,401.4860,660.0000,2.2600,6838.0000,A,16645.6096,41.4600
014390,20171231,2017,INDL,C,D,STD,FORTIS INC,CAD,47822.0000,421.1000,1028.0000,2.6100,8301.0000,A,19416.9210,46.1100
014390,20181231,2018,INDL,C,D,STD,FORTIS INC,CAD,53051.0000,428.5000,1166.0000,2.5200,8390.0000,A,19501.0350,45.5100
014401,20101231,2010,INDL,C,D,STD,INVESTORS TITLE CO,USD,153.4850,2.2830,6.3730,2.7900,71.3090,A,69.6315,30.5000
014401,20111231,2011,INDL,C,D,STD,INVESTORS TITLE CO,USD,157.9580,2.1080,6.9340,3.2200,90.6850,A,75.4032,35.7700
014401,20121231,2012,INDL,C,D,STD,INVESTORS TITLE CO,USD,171.9180,2.0430,11.1020,5.3300,115.0790,A,,60.0000
014401,20131231,2013,INDL,C,D,STD,INVESTORS TITLE CO,USD,188.3060,2.0370,14.7080,7.1500,126.2520,A,,80.9800
014401,20141231,2014,INDL,C,D,STD,INVESTORS TITLE CO,USD,198.0390,2.0230,9.6490,4.7500,123.1190,A,,72.9000
014401,20151231,2015,INDL,C,D,STD,INVESTORS TITLE CO,USD,211.5220,1.9500,12.5340,6.3200,127.2000,A,,100.0000
014401,20161231,2016,INDL,C,D,STD,INVESTORS TITLE CO,USD,228.9380,1.8840,19.5230,10.2300,138.4920,A,298.0111,158.1800
014401,20171231,2017,INDL,C,D,STD,INVESTORS TITLE CO,USD,248.9130,1.8860,25.7070,10.8600,161.8320,A,374.0881,198.3500
014401,20181231,2018,INDL,C,D,STD,INVESTORS TITLE CO,USD,244.2680,1.8870,21.8920,11.6000,160.3890,A,333.3952,176.6800
014402,20121231,2012,INDL,C,D,STD,SILVER BAY REALTY TRUST CORP,USD,677.3020,37.3280,-5.5170,-0.1500,3.6160,I,702.8862,18.8300
014402,20131231,2013,INDL,C,D,STD,SILVER BAY REALTY TRUST CORP,USD,846.0780,38.5610,-24.5330,-0.6300,49.5930,I,616.5904,15.9900
014402,20141231,2014,INDL,C,D,STD,SILVER BAY REALTY TRUST CORP,USD,1002.3800,36.7120,-56.5540,-0.4100,77.9300,I,607.9507,16.5600
014402,20151231,2015,INDL,C,D,STD,SILVER BAY REALTY TRUST CORP,USD,1224.4190,36.0630,-9.3750,-0.2600,113.6940,I,564.7466,15.6600
014402,20161231,2016,INDL,C,D,STD,SILVER BAY REALTY TRUST CORP,USD,1218.5610,35.3800,-2.4630,-0.0400,126.6350,I,606.4132,17.1400
014403,20101231,2010,INDL,C,D,STD,DYNEX CAPITAL INC,USD,1649.5840,30.3430,29.4720,1.4700,53.1690,A,331.3456,10.9200
014403,20111231,2011,INDL,C,D,STD,DYNEX CAPITAL INC,USD,2582.1930,40.3830,39.8120,1.2800,85.6070,A,,9.1300
014403,20121231,2012,INDL,C,D,STD,DYNEX CAPITAL INC,USD,4280.2290,54.2690,74.0420,1.3500,122.2900,A,512.2994,9.4400
014403,20131231,2013,INDL,C,D,STD,DYNEX CAPITAL INC,USD,4217.1370,54.3100,68.0690,1.1000,131.1440,A,434.4800,8.0000
014403,20141231,2014,INDL,C,D,STD,DYNEX CAPITAL INC,USD,3688.3110,54.7390,27.8060,0.3400,122.9130,A,451.5968,8.2500
014403,20151231,2015,INDL,C,D,STD,DYNEX CAPITAL INC,USD,3670.0480,49.0470,16.5440,0.1400,99.8760,A,311.4485,6.3500
014403,20161231,2016,INDL,C,D,STD,DYNEX CAPITAL INC,USD,3397.7310,49.1530,43.0990,0.6900,88.5400,A,335.2235,6.8200
014403,20171231,2017,INDL,C,D,STD,DYNEX CAPITAL INC,USD,3305.7780,55.8320,33.8930,0.4600,82.7710,A,391.3823,7.0100
014403,20181231,2018,INDL,C,D,STD,DYNEX CAPITAL INC,USD,3886.0890,62.8170,7.0230,-0.0800,85.1110,A,359.3132,5.7200
014412,20101231,2010,INDL,C,D,STD,SOTHEBY'S,USD,2178.6280,67.3210,160.9500,2.4300,774.3090,A,3029.4450,45.0000
014412,20111231,2011,INDL,C,D,STD,SOTHEBY'S,USD,2399.4140,67.4070,171.4160,2.3500,831.8360,A,1923.1217,28.5300
014412,20121231,2012,INDL,C,D,STD,SOTHEBY'S,USD,2575.0950,67.7800,108.2920,1.7300,768.4920,A,2278.7636,33.6200
014412,20131231,2013,INDL,C,D,STD,SOTHEBY'S,USD,2893.5460,69.1320,130.0060,1.9000,853.6780,A,3677.8224,53.2000
014412,20141231,2014,INDL,C,D,STD,SOTHEBY'S,USD,3134.8200,68.9920,117.7950,2.1200,938.0530,A,2979.0746,43.1800
014412,20151231,2015,INDL,C,D,STD,SOTHEBY'S,USD,3274.1290,65.7910,43.7270,2.1000,961.4940,A,1694.7762,25.7600
014412,20161231,2016,INDL,C,D,STD,SOTHEBY'S,USD,2504.4260,52.9710,74.1120,1.7300,805.3770,A,2111.4241,39.8600
014412,20171231,2017,INDL,C,D,STD,SOTHEBY'S,USD,3087.3070,52.4620,118.7960,2.2600,989.3890,A,2707.0392,51.6000
014412,20181231,2018,INDL,C,D,STD,SOTHEBY'S,USD,2689.0880,46.3470,108.6340,2.5000,1035.7400,A,1841.8298,39.7400
014417,20100331,2009,INDL,C,D,STD,MICRONETICS INC,USD,26.9650,4.5540,1.1480,0.2500,34.8680,I,18.3071,4.0200
014417,20110331,2010,INDL,C,D,STD,MICRONETICS INC,USD,29.5480,4.5560,1.5180,0.3300,35.2970,I,18.6796,4.1000
014417,20120331,2011,INDL,C,D,STD,MICRONETICS INC,USD,29.5700,4.5760,3.4130,0.7500,45.9700,I,37.2944,8.1500
014489,20100131,2009,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,33652.0000,1957.0000,1433.0000,0.9800,52902.0000,A,25245.3000,12.9000
014489,20110131,2010,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,38599.0000,1918.0000,2635.0000,1.4500,61494.0000,A,25240.8800,13.1600
014489,20120131,2011,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,44533.0000,1761.0000,3492.0000,2.0100,62071.0000,A,30342.0300,17.2300
014489,20130131,2012,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,47540.0000,1738.0000,2372.0000,1.4900,56940.0000,A,23011.1200,13.2400
014503,20100930,2010,INDL,C,D,STD,IMPERIAL SUGAR CO,USD,541.5660,12.1450,136.8600,-3.1300,908.0330,I,158.8566,13.0800
014503,20110930,2011,INDL,C,D,STD,IMPERIAL SUGAR CO,USD,490.4210,12.2240,-53.3930,-2.7500,847.9760,I,78.7226,6.4400
